measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1255.7812,222.7808,836.2031,1794.2031,2872.7141,86821
microtubule,2,3,1391.7344,169.1136,1056.2031,1761.2031,3160.6109,95522
microtubule,3,3,1395.9375,289.884,740.2031,1909.2031,3169.5115,95791
microtubule,1,1,563.625,112.03,302.4375,775.4375,1417.0834,42828
microtubule,2,1,388.4531,44.4556,310.4375,526.4375,1046.1363,31617
microtubule,3,1,446.4062,63.7547,312.4375,604.4375,1168.8589,35326
microtubule,1,2,672.9062,100.8505,447.5625,887.5625,1637.6466,49494
microtubule,2,2,499.6094,51.3072,376.5625,620.5625,1270.67,38403
microtubule,3,2,541.0469,53.9165,412.5625,646.5625,1358.4188,41055
cytoplasm,1,3,126.5469,58.9326,41.2031,257.2031,481.4272,14550
cytoplasm,2,3,95.7344,33.6834,37.2031,202.2031,416.1781,12578
cytoplasm,3,3,101.6719,66.2343,30.2031,307.2031,428.7515,12958
cytoplasm,1,1,134.5938,33.1213,79.4375,211.4375,508.5592,15370
cytoplasm,2,1,146.7188,35.9022,90.4375,252.4375,534.2353,16146
cytoplasm,3,1,209.625,46.0044,122.4375,334.4375,667.4467,20172
cytoplasm,1,2,458.2344,100.8894,245.5625,678.5625,1183.0536,35755
cytoplasm,2,2,384.1719,117.8004,213.5625,613.5625,1026.2175,31015
cytoplasm,3,2,419.1875,91.2964,272.5625,652.5625,1100.3672,33256
