measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1738.4062,185.2519,1363.0312,2125.0312,3895.0934,117720
microtubule,2,3,1358.4531,242.7335,879.0312,1805.0312,3090.4979,93403
microtubule,3,3,1285.8906,331.5315,611.0312,1883.0312,2936.8383,88759
microtubule,1,1,679.7812,90.1489,503.9375,924.9375,1661.9992,50230
microtubule,2,1,624.75,156.4318,364.9375,923.9375,1545.464,46708
microtubule,3,1,511.3906,94.4298,323.9375,723.9375,1305.4122,39453
microtubule,1,2,574.2031,105.751,416.6406,820.6406,1430.5833,43236
microtubule,2,2,604.8125,124.6704,339.6406,858.6406,1495.4022,45195
microtubule,3,2,580.6094,107.8173,372.6406,817.6406,1444.1492,43646
cytoplasm,1,3,48.4219,12.3155,23.0312,81.0312,316.3523,9561
cytoplasm,2,3,41.6094,13.3152,18.0312,79.0312,301.926,9125
cytoplasm,3,3,68.4844,23.868,27.0312,141.0312,358.837,10845
cytoplasm,1,1,226.4375,38.8869,136.9375,292.9375,701.9903,21216
cytoplasm,2,1,122.8438,32.9722,67.9375,213.9375,482.6184,14586
cytoplasm,3,1,87.6562,25.0038,37.9375,137.9375,408.1047,12334
cytoplasm,1,2,388.6406,63.1546,258.6406,501.6406,1037.6328,31360
cytoplasm,2,2,268.8594,52.4699,182.6406,395.6406,783.9819,23694
cytoplasm,3,2,266.3438,60.9907,110.6406,394.6406,778.6547,23533
