 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.290,626.306,51.483,451,792,3312.904,578707
2,4.397,1282.225,98.095,1037,1562,5637.358,984749
3,4.397,989.194,108.933,758,1267,4349.034,759701
4,4.397,1455.892,208.770,973,2275,6400.891,1118125
5,341.442,1128.323,195.976,612,2275,385256.897,67297722
6,5.290,822.590,60.245,635,1045,4351.163,760073
7,4.397,1653.917,88.042,1364,1909,7271.515,1270208
8,4.397,1311.948,135.613,943,1613,5768.035,1007576
9,4.397,1668.715,214.563,1130,2052,7336.576,1281573
10,341.442,1464.114,207.445,802,2191,499910.041,87325645
