 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.024,1230.697,71.558,1037,1434,4952.865,865180.000
2,4.397,3007.376,134.220,2600,3471,13222.058,2309665.000
3,4.397,2308.342,165.389,1749,2700,10148.726,1772807.000
4,4.397,2288.715,136.329,1986,2721,10062.432,1757733.000
5,573.577,2473.836,301.632,1504,3471,1418935.589,247863526.000
6,4.024,1882.839,89.717,1645,2151,7577.372,1323636.000
7,4.397,4062.383,152.888,3597,4480,17860.439,3119910.000
8,4.397,3010.969,304.156,2353,3707,13237.852,2312424.000
9,4.397,2806.064,127.341,2461,3178,12336.979,2155057.000
10,573.577,3174.666,496.184,1947,5111,1820915.439,318082459.000
