 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,789.503,120.842,402,961,1795.381,133426.000
2,2.274,2223.142,382.923,1234,2808,5055.568,375711.000
3,2.274,775.964,74.579,590,931,1764.593,131138.000
4,2.274,715.692,86.676,461,923,1627.530,120952.000
5,2.274,2146.988,309.293,1497,2836,4882.389,362841.000
6,2.274,756.852,101.180,567,986,1721.130,127908.000
7,2.274,873.811,85.951,696,1093,1987.102,147674.000
8,2.274,2238.237,221.873,1707,2723,5089.894,378262.000
9,2.274,861.041,76.181,675,1027,1958.064,145516.000
10,2.274,180.071,18.528,130,238,409.493,30432.000
11,2.274,922.095,121.402,580,1172,2096.903,155834.000
12,2.274,454.751,38.018,342,545,1034.134,76853.000
13,2.274,212.355,30.489,156,292,482.909,35888.000
14,2.274,963.148,107.911,625,1148,2190.260,162772.000
15,2.274,419.172,30.232,349,500,953.223,70840.000
16,2.274,177.142,19.262,126,231,402.832,29937.000
17,2.274,1006.036,95.241,807,1201,2287.789,170020.000
18,2.274,539.012,43.307,432,662,1225.748,91093.000
19,2.274,147.491,21.532,99,217,335.404,24926.000
20,2.274,226.249,33.500,151,326,514.504,38236.000
21,2.274,180.432,15.765,136,234,410.314,30493.000
