 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,545.503,50.395,437,661,1240.509,92190.000
2,2.274,145.071,23.794,94,202,329.901,24517.000
3,2.274,145.071,23.794,94,202,329.901,24517.000
4,2.274,843.609,70.328,694,1071,1918.422,142570.000
5,2.274,1261.083,189.906,773,1655,2867.784,213123.000
6,2.274,514.988,53.374,378,674,1171.116,87033.000
7,2.274,915.148,78.785,708,1047,2081.105,154660.000
8,2.274,2053.101,223.503,1434,2462,4668.883,346974.000
9,2.274,818.675,55.711,669,949,1861.719,138356.000
10,2.274,216.592,36.613,155,342,492.543,36604.000
11,2.274,926.527,65.524,810,1096,2106.981,156583.000
12,2.274,421.568,35.019,334,505,958.673,71245.000
13,2.274,154.314,15.573,109,194,350.919,26079.000
14,2.274,797.787,62.554,660,1000,1814.219,134826.000
15,2.274,384.266,27.192,326,473,873.846,64941.000
16,2.274,218.166,22.750,167,271,496.123,36870.000
17,2.274,649.083,68.234,511,821,1476.056,109695.000
18,2.274,323.467,34.487,251,447,735.586,54666.000
19,2.274,114.183,12.317,87,148,259.660,19297.000
20,2.274,120.544,11.880,84,153,274.126,20372.000
21,2.274,135.905,13.171,99,173,309.057,22968.000
