 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,335.710,37.208,251,427,763.426,56735.000
2,2.274,903.544,90.769,699,1118,2054.718,152699.000
3,2.274,253.828,33.668,185,368,577.222,42897.000
4,2.274,371.467,101.150,175,533,844.741,62778.000
5,2.274,945.083,140.248,660,1248,2149.179,159719.000
6,2.274,236.793,18.218,189,291,538.482,40018.000
7,2.274,351.704,99.889,183,599,799.798,59438.000
8,2.274,1016.509,138.009,749,1322,2311.607,171790.000
9,2.274,294.621,47.091,188,413,669.988,49791.000
10,2.274,142.757,16.294,104,189,324.640,24126.000
11,2.274,559.959,60.981,455,828,1273.382,94633.000
12,2.274,320.361,30.981,253,405,728.521,54141.000
13,2.274,140.544,13.794,103,178,319.607,23752.000
14,2.274,549.834,59.555,445,723,1250.359,92922.000
15,2.274,338.692,31.936,275,455,770.208,57239.000
16,2.274,136.396,15.683,99,179,310.174,23051.000
17,2.274,527.065,58.724,391,649,1198.580,89074.000
18,2.274,226.225,25.163,161,309,514.450,38232.000
19,2.274,113.379,11.488,83,141,257.830,19161.000
20,2.274,141.036,21.889,102,225,320.724,23835.000
21,2.274,139.385,15.524,110,202,316.970,23556.000
