 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,438.899,94.031,254,677,998.085,74174.000
2,2.274,1217.053,183.396,838,1609,2767.657,205682.000
3,2.274,388.994,46.963,292,528,884.598,65740.000
4,2.274,489.296,72.999,315,661,1112.690,82691.000
5,2.274,1254.432,130.603,991,1514,2852.659,211999.000
6,2.274,384.675,32.620,306,482,874.775,65010.000
7,2.274,427.118,42.933,333,569,971.295,72183.000
8,2.274,1372.237,97.036,1091,1620,3120.555,231908.000
9,2.274,407.497,27.110,323,473,926.674,68867.000
10,2.274,205.538,18.604,154,253,467.408,34736.000
11,2.274,602.213,71.167,461,774,1369.471,101774.000
12,2.274,283.290,20.296,240,341,644.220,47876.000
13,2.274,143.201,12.695,106,188,325.649,24201.000
14,2.274,509.592,64.807,356,659,1158.844,86121.000
15,2.274,237.698,24.043,190,331,540.541,40171.000
16,2.274,222.272,17.842,162,265,505.461,37564.000
17,2.274,760.538,77.278,617,1000,1729.513,128531.000
18,2.274,334.959,27.942,265,406,761.717,56608.000
19,2.274,115.787,12.918,83,153,263.307,19568.000
20,2.274,121.325,11.157,90,147,275.902,20504.000
21,2.274,134.456,13.739,101,174,305.761,22723.000
