 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,462.550,75.267,258,594,1051.869,78171.000
2,2.274,1687.018,298.265,1147,2346,3836.387,285106.000
3,2.274,408.888,60.711,275,552,929.837,69102.000
4,2.274,427.556,72.254,244,540,972.290,72257.000
5,2.274,1801.858,379.717,1221,2731,4097.541,304514.000
6,2.274,287.491,35.614,230,381,653.773,48586.000
7,2.274,507.243,82.472,276,697,1153.502,85724.000
8,2.274,2164.462,258.333,1568,2738,4922.125,365794.000
9,2.274,331.308,31.381,251,401,753.415,55991.000
10,2.274,132.077,14.953,88,168,300.351,22321.000
11,2.274,586.870,83.384,371,851,1334.580,99181.000
12,2.274,396.231,40.190,271,516,901.054,66963.000
13,2.274,136.485,16.756,88,179,310.376,23066.000
14,2.274,623.953,74.123,429,822,1418.909,105448.000
15,2.274,436.870,49.992,329,557,993.470,73831.000
16,2.274,128.432,15.526,79,185,292.063,21705.000
17,2.274,419.379,93.748,256,647,953.694,70875.000
18,2.274,234.828,33.110,168,307,534.015,39686.000
19,2.274,116.130,12.744,85,146,264.087,19626.000
20,2.274,170.337,18.335,129,233,387.358,28787.000
21,2.274,144.101,13.216,104,185,327.694,24353.000
