 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,528.639,67.916,303,667,1202.159,89340.000
2,2.274,1730.775,217.187,1132,2131,3935.894,292501.000
3,2.274,521.036,67.096,328,664,1184.868,88055.000
4,2.274,556.846,124.742,268,792,1266.304,94107.000
5,2.274,1757.331,197.165,1203,2102,3996.285,296989.000
6,2.274,578.438,52.928,427,692,1315.405,97756.000
7,2.274,556.497,115.978,229,727,1265.510,94048.000
8,2.274,1836.095,269.075,1322,2361,4175.397,310300.000
9,2.274,571.331,80.195,382,766,1299.244,96555.000
10,2.274,165.462,20.220,110,223,376.270,27963.000
11,2.274,720.485,77.565,577,961,1638.430,121762.000
12,2.274,294.686,27.848,215,352,670.136,49802.000
13,2.274,158.053,18.026,118,203,359.423,26711.000
14,2.274,666.509,68.976,516,872,1515.684,112640.000
15,2.274,297.716,22.739,249,360,677.025,50314.000
16,2.274,156.166,17.816,112,204,355.131,26392.000
17,2.274,676.864,92.029,498,1080,1539.232,114390.000
18,2.274,323.503,52.218,208,444,735.667,54672.000
19,2.274,124.562,12.424,95,161,283.262,21051.000
20,2.274,145.183,17.467,108,194,330.156,24536.000
21,2.274,151.574,14.918,120,192,344.689,25616.000
