 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,532.320,154.584,242,867,1210.529,89962.000
2,2.274,2008.787,504.887,1011,2878,4568.111,339485.000
3,2.274,639.970,102.443,431,919,1455.334,108155.000
4,2.274,587.852,83.146,322,759,1336.813,99347.000
5,2.274,2309.012,356.778,1191,3078,5250.841,390223.000
6,2.274,759.669,93.449,546,958,1727.535,128384.000
7,2.274,399.183,57.886,264,528,907.769,67462.000
8,2.274,1327.065,149.896,939,1621,3017.831,224274.000
9,2.274,582.769,50.011,489,722,1325.255,98488.000
10,2.274,138.964,17.907,94,185,316.014,23485.000
11,2.274,332.065,54.216,206,478,755.137,56119.000
12,2.274,393.053,41.926,291,489,893.828,66426.000
13,2.274,153.420,23.413,100,220,348.887,25928.000
14,2.274,431.503,58.218,279,623,981.265,72924.000
15,2.274,390.663,39.763,282,492,888.392,66022.000
16,2.274,141.124,20.542,78,183,320.926,23850.000
17,2.274,379.840,51.662,272,528,863.781,64193.000
18,2.274,339.355,37.381,251,458,771.715,57351.000
19,2.274,117.160,16.424,73,155,266.429,19800.000
20,2.274,144.828,23.499,88,207,329.349,24476.000
21,2.274,160.444,25.880,95,224,364.859,27115.000
