 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,410.953,57.465,275,532,934.533,69451.000
2,2.274,2077.870,435.411,1083,2998,4725.210,351160.000
3,2.274,480.432,72.960,323,661,1092.533,81193.000
4,2.274,390.112,38.250,297,487,887.141,65929.000
5,2.274,2568.651,497.985,1666,3389,5841.277,434102.000
6,2.274,586.870,80.798,397,754,1334.580,99181.000
7,2.274,475.970,59.845,306,588,1082.387,80439.000
8,2.274,2974.568,495.438,1869,3736,6764.359,502702.000
9,2.274,619.450,81.957,411,800,1408.668,104687.000
10,2.274,138.822,15.714,91,177,315.691,23461.000
11,2.274,704.905,59.269,574,829,1603.000,119129.000
12,2.274,258.817,21.340,204,325,588.566,43740.000
13,2.274,129.846,14.180,94,171,295.279,21944.000
14,2.274,597.574,54.680,477,826,1358.922,100990.000
15,2.274,223.917,18.498,173,289,509.202,37842.000
16,2.274,134.953,16.502,98,178,306.891,22807.000
17,2.274,492.751,64.064,381,709,1120.549,83275.000
18,2.274,226.243,23.330,176,301,514.490,38235.000
19,2.274,112.509,11.044,83,147,255.852,19014.000
20,2.274,126.343,12.854,100,161,287.313,21352.000
21,2.274,130.018,12.508,93,158,295.669,21973.000
