 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.676,1116.011,86.195,864,1476,6334.098,3073493
2,1.583,3940.759,351.002,3233,4779,6237.257,3026503
3,1.583,2685.068,719.738,1661,3984,4249.805,2062132
4,1.583,5742.376,977.663,3883,9497,9088.776,4410145
5,197.478,3845.594,1031.267,1374,11666,759418.566,368492510
6,5.676,1028.011,91.728,747,1409,5834.640,2831141
7,1.583,4446.516,201.788,3878,5020,7037.746,3414924
8,1.583,2926.863,774.106,1738,4379,4632.508,2247831
9,1.583,4451.760,196.173,3908,5098,7046.047,3418952
10,197.478,3959.008,785.351,1519,8222,781815.258,379360052
