 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.977,2218.707,110.499,1887,2704,19917.753,9664687.000
2,1.583,5604.374,196.471,5109,6633,8870.352,4304159.000
3,1.583,4286.585,283.512,3521,5097,6784.614,3292097.000
4,1.583,7434.885,1046.994,5425,10024,11767.604,5709992.000
5,163.496,5199.901,966.617,2624,10024,850161.670,412523767.000
6,8.977,816.126,74.316,608,1083,7326.514,3555043.000
7,1.583,2517.363,98.938,2253,2800,3984.370,1933335.000
8,1.583,1925.993,276.405,1466,2533,3048.376,1479163.000
9,1.583,2588.401,255.725,1986,3200,4096.805,1987892.000
10,163.496,2119.795,371.245,1153,3345,346577.461,168169708.000
