 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.789,1891.046,92.122,1579,2271,18511.780,3233688
2,4.397,5825.124,232.965,5113,6437,25610.404,4473695
3,4.397,3614.430,243.209,3048,4309,15890.994,2775882
4,4.397,4578.641,215.031,3953,5261,20130.188,3516396
5,484.679,4015.826,768.291,2187,6754,1946385.664,339999939
6,9.789,406.538,50.490,246,624,3979.672,695180
7,4.397,2326.629,141.507,1916,2757,10229.123,1786851
8,4.397,1416.762,161.512,984,1757,6228.853,1088073
9,4.397,1840.402,147.994,1446,2271,8091.407,1413429
10,484.679,1652.192,395.305,561,3211,800782.494,139882863
