 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1147.740,140.114,829,1425,2610.034,193968.000
2,2.274,3274.757,165.209,2920,3711,7447.009,553434.000
3,2.274,940.822,94.317,790,1244,2139.491,158999.000
4,2.274,1181.024,120.212,774,1404,2685.724,199593.000
5,2.274,3446.799,168.297,2773,3797,7838.242,582509.000
6,2.274,1083.959,120.692,833,1378,2464.992,183189.000
7,2.274,993.444,128.822,710,1292,2259.155,167892.000
8,2.274,3465.213,339.209,2750,4025,7880.117,585621.000
9,2.274,1082.615,88.563,872,1265,2461.937,182962.000
10,2.274,246.503,25.400,195,304,560.564,41659.000
11,2.274,1353.923,123.720,1101,1720,3078.908,228813.000
12,2.274,560.592,111.494,332,826,1274.822,94740.000
13,2.274,234.438,22.483,182,298,533.127,39620.000
14,2.274,925.077,110.886,668,1206,2103.684,156338.000
15,2.274,610.414,116.766,360,899,1388.121,103160.000
16,2.274,178.858,19.137,133,227,406.735,30227.000
17,2.274,1040.775,111.518,786,1282,2366.790,175891.000
18,2.274,506.355,113.752,277,845,1151.484,85574.000
19,2.274,111.243,12.766,72,150,252.973,18800.000
20,2.274,118.858,12.784,81,147,270.291,20087.000
21,2.274,120.195,11.807,91,151,273.332,20313.000
