 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,856.888,112.750,499,1044,1948.617,144814.000
2,2.274,2394.917,275.326,1670,3160,5446.196,404741.000
3,2.274,785.822,162.978,528,1239,1787.011,132804.000
4,2.274,890.799,181.769,552,1228,2025.734,150545.000
5,2.274,1979.722,183.283,1604,2611,4502.015,334573.000
6,2.274,452.361,141.928,260,941,1028.698,76449.000
7,2.274,906.651,112.330,612,1128,2061.782,153224.000
8,2.274,2256.396,199.499,1708,2636,5131.191,381331.000
9,2.274,300.864,82.705,188,590,684.184,50846.000
10,2.274,171.959,14.139,140,213,391.045,29061.000
11,2.274,1325.077,231.201,875,1885,3013.310,223938.000
12,2.274,560.734,250.722,263,1401,1275.145,94764.000
13,2.274,159.592,18.683,108,208,362.922,26971.000
14,2.274,853.183,177.935,559,1365,1940.194,144188.000
15,2.274,337.355,72.262,205,607,767.167,57013.000
16,2.274,149.367,14.935,117,194,339.670,25243.000
17,2.274,904.888,129.063,689,1268,2057.773,152926.000
18,2.274,334.183,90.529,174,545,759.955,56477.000
19,2.274,107.432,11.438,81,136,244.307,18156.000
20,2.274,121.639,12.723,80,154,276.615,20557.000
21,2.274,118.746,12.357,89,151,270.035,20068.000
