 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,4245.092,657.230,2744,6053,8407.425,4079533
2,1.981,3563.494,296.957,2822,4500,7057.518,3424518
3,1.981,4716.008,952.290,3142,7349,9340.078,4532084
4,1.981,3835.286,555.223,2820,5388,7595.803,3685710
5,1.981,4955.761,790.530,3530,7617,9814.909,4762486
6,1.981,4317.999,533.072,3138,5705,8551.818,4149597
7,1.981,2458.366,330.469,1688,3885,4868.807,2362490
8,1.981,2507.633,264.905,1782,3337,4966.379,2409835
9,1.981,2746.103,357.963,2088,4434,5438.671,2639005
10,1.981,2914.510,256.108,2411,3683,5772.201,2800844
11,1.981,3245.224,373.941,2460,4382,6427.182,3118660
12,1.981,2910.300,207.730,2017,3535,5763.863,2796798
13,1.981,223.123,29.253,146,333,441.896,214421
14,1.981,336.314,36.232,233,443,666.072,323198
