 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,11762.007,1112.505,8957,14753,23294.714,11303289
2,1.981,10482.931,680.394,8636,12257,20761.497,10074097
3,1.981,12589.030,727.030,10801,14603,24932.637,12098058
4,1.981,11564.744,422.957,10356,12829,22904.033,11113719
5,1.981,10880.717,817.317,8903,13004,21549.314,10456369
6,1.981,10954.031,627.307,9294,12245,21694.513,10526824
7,1.981,6729.299,582.079,5195,9034,13327.409,6466856
8,1.981,7580.195,561.897,6350,9053,15012.613,7284567
9,1.981,6813.976,1294.034,4392,9876,13495.113,6548231
10,1.981,6043.786,584.136,4695,7403,11969.747,5808078
11,1.981,6665.036,565.734,5318,8863,13200.138,6405100
12,1.981,6824.622,504.490,4865,7952,13516.198,6558462
13,1.981,292.139,41.010,171,447,578.584,280746
14,1.981,380.417,45.032,263,542,753.418,365581
