 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,5848.649,735.435,4099,8176,11583.279,5620552
2,1.981,7473.323,599.742,6082,9162,14800.952,7181863
3,1.981,4738.170,391.327,3612,5926,9383.968,4553381
4,1.981,5962.589,254.881,5085,6795,11808.937,5730048
5,1.981,6742.453,1105.385,4656,10526,13353.461,6479497
6,1.981,7919.054,881.055,6173,9810,15683.726,7610211
7,1.981,3021.934,401.866,2313,4474,5984.956,2904079
8,1.981,4114.361,441.562,3094,5209,8148.513,3953901
9,1.981,2403.755,346.358,1175,3771,4760.650,2310009
10,1.981,3379.026,442.274,1506,4309,6692.178,3247244
11,1.981,3057.132,592.762,2079,5415,6054.665,2937904
12,1.981,4560.794,462.515,3332,5900,9032.675,4382923
13,1.981,189.532,26.812,114,285,375.369,182140
14,1.981,328.511,34.332,227,433,650.618,315699
