 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.510,631.607,49.214,456,778,6638.493,1159630
2,4.397,1193.583,132.056,886,1600,5247.640,916672
3,4.397,804.996,69.212,600,1057,3539.200,618237
4,4.397,1009.598,94.538,779,1370,4438.739,775371
5,391.516,947.309,170.101,527,1844,370886.019,64787378
6,10.510,736.492,77.564,544,997,7740.892,1352200
7,4.397,2937.018,196.440,2466,3448,12912.726,2255630
8,4.397,2257.199,112.537,1897,2679,9923.872,1733529
9,4.397,2344.464,207.241,1826,2882,10307.534,1800548
10,391.516,2358.909,358.992,1283,3583,923549.527,161328142
