 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.499,610.514,48.263,457,783,2746.641,1332752.000
2,1.583,1319.227,77.737,1024,1581,2088.013,1013166.000
3,1.583,1086.469,69.643,892,1272,1719.614,834408.000
4,1.583,2068.182,184.426,1656,2607,3273.426,1588364.000
5,197.956,1366.125,306.661,708,2663,270432.239,131221778.000
6,4.499,589.891,53.691,404,790,2653.862,1287733.000
7,1.583,3656.466,131.208,3257,4066,5787.291,2808166.000
8,1.583,2201.171,171.925,1716,2930,3483.914,1690499.000
9,1.583,2246.643,158.357,1797,2712,3555.886,1725422.000
10,197.956,2449.081,582.955,1033,4174,484809.525,235244023.000
