 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.126,901.445,61.902,704,1108,2818.236,1367492
2,1.583,2116.096,131.011,1752,2628,3349.263,1625162
3,1.583,1478.428,228.602,970,2053,2339.990,1135433
4,1.583,2429.435,347.883,1657,3516,3845.201,1865806
5,228.158,1988.644,413.945,790,4181,453724.881,220160828
6,3.126,473.138,45.075,304,609,1479.198,717751
7,1.583,799.556,61.784,616,1045,1265.501,614059
8,1.583,659.757,100.072,369,935,1044.233,506693
9,1.583,712.380,83.120,489,968,1127.524,547108
10,228.158,720.041,118.338,332,1286,164282.936,79714974
