 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,29.465,303.630,22.024,238,390,8946.571,743894
2,9.236,810.599,41.477,706,936,7487.086,622540
3,9.236,670.391,34.398,565,767,6192.054,514860
4,9.236,544.559,36.557,443,655,5029.808,418221
5,404.421,630.175,124.942,291,973,254856.007,21190895
6,29.465,511.053,34.449,394,678,15058.347,1252079
7,9.236,1989.089,66.357,1773,2183,18372.189,1527620
8,9.236,1608.694,98.304,1365,1890,14858.680,1235477
9,9.236,1357.911,76.692,1141,1560,12542.331,1042876
10,404.421,1508.316,313.917,558,2240,609994.567,50720134
