 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,29.465,297.308,23.177,228,393,8760.290,728405
2,9.236,658.698,50.435,541,827,6084.054,505880
3,9.236,613.129,38.970,479,728,5663.157,470883
4,9.236,674.038,47.933,528,839,6225.741,517661
5,404.421,627.246,90.429,316,918,253671.524,21092407
6,29.465,495.117,36.911,396,685,14588.802,1213037
7,9.236,1863.275,71.761,1597,2086,17210.112,1430995
8,9.236,1498.855,114.828,1041,1749,13844.158,1151121
9,9.236,1375.082,67.547,1146,1607,12700.926,1056063
10,404.421,1460.287,239.279,704,2086,590570.825,49105079
