 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.967,621.574,50.611,473,790,2465.905,430751.000
2,4.397,2474.264,228.769,1985,3078,10878.208,1900235.000
3,4.397,1484.622,200.249,981,2031,6527.205,1140190.000
4,4.397,4028.167,540.916,2904,4899,17710.006,3093632.000
5,624.418,2401.093,735.013,749,4936,1499285.203,261899215.000
6,3.967,953.752,84.034,727,1296,3783.717,660950.000
7,4.397,9877.686,1490.479,5493,12338,43427.667,7586063.000
8,4.397,1786.452,240.344,1312,2341,7854.211,1371995.000
9,4.397,3152.299,255.183,2442,3775,13859.219,2420966.000
10,624.418,4162.718,2391.622,1059,12730,2599274.960,454048416.000
